,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
444,13%,"Riverland, South Australia, Australia",750 ml,Red, Australia,4/1/2020,"
                      This is a strong vintage of Montepulciano from this natural, small-batch producer. And it's wildly affordable to boot. From the hot climes of the Riverland region, where Mediterranean varietals thrive, this vintage gets it just right. It opens with appealing plum, blueberry, black pepper, baking spice, tobacco leaf and bushels of herbs. It's full and plump in the mouth but is lifted by crisp acidity and backed by spicy, leathery tannins. A balance of power and finesse, but most importantly, hugely drinkable.                      Christina Pickard ",The Bullet Dodger,Delinquente 2018 The Bullet Dodger Montepulciano (Riverland),$22, South Australia,92,Riverland,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2018,Delinquente
445,14.1%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red, US,4/1/2020,"
                      Dried berries, leather and game aromas arise on the deep and hearty nose of this bottling of a rarely seen grape in California. Black-cherry, potting-soil and pencil-shaving flavors show on the sip, which is wrapped in leathery tannins and bolstered by lively acidity.                      Matt Kettmann ",Estate,Pelletiere 2017 Estate Montepulciano (Paso Robles Willow Creek District),$48, California,92, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2017,Pelletiere
446,11%,"Lambrusco di Sorbara, Central Italy, Italy",750 ml,Sparkling, Italy,4/1/2020,"
                      The shy nose slowly reveals Mediterranean scrub, citrus and a whiff of Spanish broom. The aromas give way to the linear palate offering sour cherry, citrus and a fennel note alongside fresh acidity.                      Kerin O’Keefe ",Vigna del Cristo,Cavicchioli 2018 Vigna del Cristo  (Lambrusco di Sorbara),$18, Central Italy,92,Lambrusco di Sorbara,,Not rated yet [Add Your Review],"Lambrusco di Sorbara, Italian Red",2018,Cavicchioli
447,14.5%,"Lake County, California, US",750 ml,Red, US,4/1/2020,"
                      This is a seriously structured and concentrated multi-vintage blend that's based in dark chocolate, black pepper and pomegranate flavors and coated in firm, fine-grained tannins. This gutsy Italian varietal will be ideal to pair with a roast or braise.                      Jim Gordon ",,Prima Materia NV Aglianico,$38, California,91,Lake County,,Not rated yet [Add Your Review],"Aglianico, Italian Red",,Prima Materia
448,14.2%,"Riverland, South Australia, Australia",750 ml,Red, Australia,4/1/2020,"
                      Ashley and Holly Ratcliff have been almost single-handedly responsible for reviving the hot South Aussie Riverland region, once a major supplier of bulk fruit to large wine companies. Through the planting of organically farmed, heat tolerant Mediterranean varieties, their quality fruit goes into the wines of many of Australia's young gun winemakers, and also into their own wines, Ricca Terra. The Nero is a deep well of cherries and blackberries, underpinned by dried herbal, graphite and hot tar notes. The palate neatly balances silky, juicy fruit and herbs with savory tannins and lifted acidity. An approachable medium- to full-bodied wine to sip with wintery fare.                      Christina Pickard ",Small Batch,Ricca Terra 2018 Small Batch Nero d'Avola (Riverland),$30, South Australia,91,Riverland,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Ricca Terra
449,14.9%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,4/1/2020,"
                      Rare for these parts, this hearty red is crisp and tangy, with an entry of cassis, currant and cherry. The fruity opening develops into at a thick concentration of grip and richness, with chalky tannin and fresh acidity that complements.                      Virginie Boone ",Estate,Denier-Handal 2015 Estate Sagrantino (Dry Creek Valley),$40, California,90, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],"Sagrantino, Italian Red",2015,Denier-Handal
450,14.5%,"Adelaide, South Australia, Australia",750 ml,Red, Australia,4/1/2020,"
                      It's rare to see Montepulciano on its own in South Australia, but it's a variety that seems happy there. This black cherry-hued version offers a deep well of aromas, from dark berry fruits to cumin and ground pepper; from black olive and sanguine notes to oak-derived spiciness. There's muscle on the palate in the form of leathery tannins, dark fruit, licorice and herbs. It's all tempered by crunchy acidity. Drink now with protein until 2029.                      Christina Pickard ",Generation Series D',Mr. Riggs 2017 Generation Series D' Montepulciano (Adelaide),$27, South Australia,90,Adelaide,,Not rated yet [Add Your Review],"Montepulciano, Italian Red",2017,Mr. Riggs
451,14.5%,"Lake County, California, US",750 ml,Red, US,4/1/2020,"
                      This is a big, boisterous and friendly wine blended from three vintages that wraps soft tannins around dusty mahogany, chocolate and cherry flavors. It is mouthfilling but not monolithic, giving a warm, broad impression on the palate.                      Jim Gordon ",,Prima Materia NV Sagrantino,$38, California,90,Lake County,,Not rated yet [Add Your Review],"Sagrantino, Italian Red",,Prima Materia
452,14.2%,"Lodi, Central Valley, California, US",750 ml,Red, US,4/1/2020,"
                      Richly flavored and supple in texture, this deep-colored dry wine offers plenty of ripe blackberry and black-cherry flavors, a rounded mouthfeel and nice touches of earth and herbs. It shows mild tannins and good balance.                      Jim Gordon ",,Maley 2017 Teroldego (Lodi),$18, California,89, Central Valley,Lodi,Not rated yet [Add Your Review],"Teroldego, Italian Red",2017,Maley
453,14.5%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,4/1/2020,"
                      A deep dark color and distinctive dark-chocolate aromas and flavors distinguish this huge, structured and full-bodied wine. Black cherries and blueberries emerge on the palate while very firm tannins cling to the sides of the mouth.                      Jim Gordon ",,Portalupi 2017 Charbono (Mendocino County),$42, California,89, Mendocino County,Mendocino County,Not rated yet [Add Your Review],"Charbono, Italian Red",2017,Portalupi
454,13.5%,"Vino Bianco d'Italia, Italy Other, Italy",750 ml,White, Italy,4/1/2020,"
                      Made with 100% Nero d'Avola but vinified as a white wine, this tangy white has aromas of tropical fruit, honeysuckle and a yeasty whiff of bread dough. The palate recalls the nose, offering honeydew melon, ripe yellow pear and hints of wild herb alongside crisp acidity.                      Kerin O’Keefe ",di Morgante,Morgante 2018 di Morgante Nero d'Avola (Vino Bianco d'Italia),$18, Italy Other,88,Vino Bianco d'Italia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Morgante
455,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Enticing scents of wild berry, blue flower, exotic spice and Mediterranean scrub shape the nose. Elegantly structured, the polished palate delivers blackberry, black cherry, licorice and crushed mint alongside a backbone of smooth, fine-grained tannins. Drink 2022–2035.                      Kerin O’Keefe ",Noto Santa Cecilia,Planeta 2015 Noto Santa Cecilia Nero d'Avola (Sicilia),N/A, Sicily & Sardinia,94,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2015,Planeta
456,13.5%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Wild berry, new leather, smoke and balsamic notes of eucalyptus shape the nose on this fragrant red. The smoky note carries over to the racy, youthfully austere palate along with Marasca cherry, pomegranate, flint and ground clove. It's ethereally elegant, with mineral tension and a backbone of firm acidity. Tight fine-grained tannins keep it balanced. Drink 2024–2034.                      Kerin O’Keefe ",Primum,Guastaferro 2014 Primum  (Taurasi),$75, Southern Italy,94,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2014,Guastaferro
457,14%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Balsamic aromas of camphor mingle with mature black-skinned fruit, underbrush, leather, wet stone and oak-driven spice. On the elegantly structured, vibrant palate, firm acidity and tightly wound but polished tannins frame sour cherry, cranberry, licorice and tobacco. Drink 2021–2034.                      Kerin O’Keefe ",Studi Rosamilla,Feudi di San Gregorio 2014 Studi Rosamilla  (Taurasi),$80, Southern Italy,94,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2014,Feudi di San Gregorio
458,14%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Taut and linear, this opens with aromas of red berry, pipe tobacco and eucalyptus. The firm, elegantly structured palate delivers sour cherry, cassis, star anise and a hint of smoke before finishing on an accent of coffee. Taut, fine-grained tannins provide the framework. Drink 2023–2035.                      Kerin O’Keefe ",Serpico,Feudi di San Gregorio 2015 Serpico  (Taurasi),$100, Southern Italy,93,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2015,Feudi di San Gregorio
459,14%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Wild berry, blue-flower, French oak and exotic spice aromas lead the way along with a whiff of eucalyptus. The linear, structured palate is still youthfully austere, offering cranberry, pomegranate, orange zest and star anise along with hints of coconut and coffee bean. Taut, close-grained tannins and vibrant acidity provide the framework. Drink 2022–2034.                      Kerin O’Keefe ",Studi Candriano,Feudi di San Gregorio 2014 Studi Candriano  (Taurasi),$80, Southern Italy,93,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2014,Feudi di San Gregorio
460,14%,"Eloro, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Carob, blackberry and camphor aromas shape the nose on this young, vibrant red. It's smooth and silky, delivering raspberry compote, eucalyptus and hazelnut set against polished tannins and bright acidity. A saline note caps off the close.                      Kerin O’Keefe ",Fontanelle,Curto 2014 Fontanelle Nero d'Avola (Eloro),$29, Sicily & Sardinia,93,Eloro,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2014,Curto
461,13.5%,"Irpinia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Mature dark-skinned berry, tobacco and a whiff of new leather lead the nose on this smooth, medium-bodied red. On the chewy palate, polished tannins accompany dried Marasca cherry, cassis and ground black pepper. Drink through 2023.                      Kerin O’Keefe ",Dal Re,Feudi di San Gregorio 2017 Dal Re Aglianico (Irpinia),$31, Southern Italy,92,Irpinia,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2017,Feudi di San Gregorio
462,14.5%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Underbrush, black-skinned fruit, new leather and balsamic aromas are front and center on this full-bodied red. It's smooth and enveloping, offering prune, ripe black cherry, tobacco and licorice alongside polished tannins. Drink through 2026.                      Kerin O’Keefe ",,Fiorentino 2014  Taurasi,$50, Southern Italy,92,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2014,Fiorentino
463,13.5%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      This opens with aromas of prune, pressed violet, leather and molten chocolate. The rounded, accessible palate doles out dried black cherry, truffle, cassis, star anise and tobacco set against polished, fine-grained tannins. Drink through 2027.                      Kerin O’Keefe ",Vino Blu Riserva,Di Meo 2012 Vino Blu Riserva  (Taurasi),$200, Southern Italy,92,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2012,Di Meo
464,13.5%,"Irpinia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Mature black-skinned berry, sunbaked earth, leather and pressed blue-flower aromas form the delicate but enticing nose along with balsamic whiffs of eucalyptus. On the linear palate, lithe, fine-grained tannins support dried cherry, cranberry, star anise and sanguine notes. It closes on a note of dried herb. Drink through 2025.                      Kerin O’Keefe ",Memini,Guastaferro 2015 Memini Aglianico (Irpinia),N/A, Southern Italy,92,Irpinia,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2015,Guastaferro
465,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Smooth and savory, this polished red has an enticing nose showing black-skinned berry, wild mint, blue flower and culinary spice. The juicy palate delivers ripe Marasca cherry, red currant, star anise and white pepper set against taut, refined tannins. Enjoy through 2025.                      Kerin O’Keefe ",Guarnaccio,Tasca d'Almerita 2017 Guarnaccio Perricone (Sicilia),$22, Sicily & Sardinia,92,Sicilia,,Not rated yet [Add Your Review],"Perricone, Italian Red",2017,Tasca d'Almerita
466,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically farmed Nero d'Avola, this offers compelling aromas of mature dark-skinned berry, new leather and underbrush. The savory, structured palate delivers ripe black cherry, star anise and crushed mint set alongside lithe, polished tannins and fresh acidity. Enjoy through 2025.                      Kerin O’Keefe ",Vrucara,Feudo Montoni 2015 Vrucara Nero d'Avola (Sicilia),$42, Sicily & Sardinia,92,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2015,Feudo Montoni
467,14%,"Terre Siciliane, Sicily & Sardinia, Italy",500 ml,Dessert, Italy,3/1/2020,"
                      Made entirely with red grape Corinto Nero, this ruby-colored dessert wine has compelling aromas of, prune, red cherry marinated in spirits, grilled herb and walnut. The rounded palate offers baked plum, Christmas cake, vanilla and carob. It's enveloping and velvety, while fresh acidity lifts the rich flavors.                      Kerin O’Keefe ",Disiato,Fenech 2017 Disiato Corinto Nero (Terre Siciliane),N/A, Sicily & Sardinia,91,Terre Siciliane,,Not rated yet [Add Your Review],"Corinto Nero, Italian Red",2017,Fenech
468,13.5%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Smooth and concentrated, this has subtle aromas suggesting underbrush, leather and steeped prune. Showing the heat of the vintage, the palate is rather evolved, offering the same prune note as the nose along with baking spice and tobacco. It's savory and ready, with polished tannins. Drink through 2026.                      Kerin O’Keefe ",Vigna Olmo Riserva,Di Meo 2011 Vigna Olmo Riserva  (Taurasi),$60, Southern Italy,91,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2011,Di Meo
469,14%,"Irpinia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Chewy and savory, this smooth young red doles out ripe black-cherry, juicy blackberry, licorice and baking-spice flavors. It's generous and ready to enjoy, with polished tannins. Drink through 2022.                      Kerin O’Keefe ",Rubrato,Feudi di San Gregorio 2017 Rubrato Aglianico (Irpinia),$27, Southern Italy,91,Irpinia,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2017,Feudi di San Gregorio
470,14%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas evoking black-skinned berry, new leather, blue flower, Asian spice and dried botanical herb waft out of the glass. On the taut, linear palate, youthfully austere, fine-grained tannins envelope cranberry, pomegranate, star anise and a hint of ground clove while surprisingly fresh acidity for the hot vintage keeps it balanced. It's still young and needs a few more years to unwind. Drink 2023–2030.                      Kerin O’Keefe ",,Feudi di San Gregorio 2015  Taurasi,$38, Southern Italy,91,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2015,Feudi di San Gregorio
471,15%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of cassis, dark berry and spice form the nose of this Nero d'Avola. The savory, full-bodied palate delivers ripe black cherry, blackberry jam and black pepper alongside fine-grained tannins. Drink through 2023.                      Kerin O’Keefe ",Sàgana Tenuta San Giacomo Vigneto del Torrone Bianco,Cusumano 2016 Sàgana Tenuta San Giacomo Vigneto del Torrone Bianco Nero d'Avola (Sicilia),$45, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Cusumano
472,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of mature dark-skinned berry and Mediterranean scrub lead the nose on this 100% Nero d'Avola. The bright palate delivers blackberry jam, star anise and white pepper alongside pliant tannins.                      Kerin O’Keefe ",Sherazade,Donnafugata 2018 Sherazade Nero d'Avola (Sicilia),$21, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Donnafugata
473,13.6%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2020,"
                      Deli meat, black olive and earthy dried herb give this wine a heady aromatic profile that follows suit on the bright, acid-driven palate. A touch of oak provides support without distraction.                      Virginie Boone ",Alegria Vineyards,Mengler Family Wines 2017 Alegria Vineyards Dolcetto (Russian River Valley),$35, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],"Dolcetto, Italian Red",2017,Mengler Family Wines
474,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of mature dark-skinned berry and Mediterranean scrub lead the nose on this 100% Nero d'Avola. The bright palate delivers blackberry jam, star anise and white pepper alongside pliant tannins.                      Kerin O’Keefe ",Sherazade,Donnafugata 2018 Sherazade Nero d'Avola (Sicilia),$21, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Donnafugata
475,13.5%,"Paso Robles Willow Creek District, Central Coast, California, US",750 ml,Red, US,3/1/2020,"
                      This bottling of a rarely seen grape needs decanting or plenty of patience to properly open, but it's very intriguing once it does. Aromas of boysenberry, black licorice and graham cracker lead into a palate of black plum and lilac that develop from sour to richer as the wine breathes.                      Matt Kettmann ",Riserva,Pelletiere 2017 Riserva Lagrein (Paso Robles Willow Creek District),$58, California,90, Central Coast,Paso Robles Willow Creek District,Not rated yet [Add Your Review],"Lagrein, Italian Red",2017,Pelletiere
476,14.5%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Violet, wild berry, clove and a whiff of leather form the nose. On the firm palate, bright acidity and taut fine-grained tannins accompany red cherry, vanilla and star anise before a coffee finish. Drink 2021–3030.                      Kerin O’Keefe ",Bosco Faiano,I Capitani 2013 Bosco Faiano  (Taurasi),$38, Southern Italy,90,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2013,I Capitani
477,13.5%,"Irpinia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Mature dark-skinned berry, new leather and underbrush aromas mingle with balsamic notes on this ripe medium-bodied red. On the smooth, concentrated palate, lithe tannins accompany juicy black cherry, raspberry jam, star anise and a dollop of vanilla. Drink through 2022.                      Kerin O’Keefe ",,Tenuta di Meriggio 2015 Aglianico (Irpinia),$15, Southern Italy,90,Irpinia,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2015,Tenuta di Meriggio
478,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Rose, Italy,3/1/2020,"
                      Tangy and easy-drinking, this savory rosato offers mouthfuls of crushed raspberry, morello cherry and blueberry while baking-spice notes add interest. Crisp acidity keeps it clean and refreshing. There's no complexity but it is delicious.                      Kerin O’Keefe ",Rosé di Morgante,Morgante 2018 Rosé di Morgante Nero d'Avola (Sicilia),N/A, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Morgante
479,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of black-skinned berry, violet and a whiff of Mediterranean brush lift out of the glass. Made with Nero d'Avola, the juicy palate offers blackberry, white pepper and clove alongside polished tannins.                      Kerin O’Keefe ",Tenuta San Giacomo Disueri,Cusumano 2018 Tenuta San Giacomo Disueri Nero d'Avola (Sicilia),$22, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Cusumano
480,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      This Nerello Mascalese opens with aromas of cedar, mocha and dark-skinned fruit. The firm palate offers dried cherry, espresso and sage alongside assertive tannins that grip the finish. Drink through 2023.                      Kerin O’Keefe ",,Alberelli di Giodo 2017 Nerello Mascalese (Sicilia),$70, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Alberelli di Giodo
481,12.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically farmed Frappato, this opens with intense aromas of red berry, Mediterranean brush and orange zest. The juicy, light-bodied palate offers crushed strawberry, nutmeg and white pepper alongside vibrant acidity and pliant tannins. Enjoy soon.                      Kerin O’Keefe ",Dumè,Gorghi Tondi 2018 Dumè Frappato (Sicilia),$17, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Frappato, Italian Red",2018,Gorghi Tondi
482,13.5%,"Terre del Volturno, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of new leather, dried herb, dark-skinned berry and green peppercorn follow over to the fresh, medium-bodied palate along with licorice notes. Lithe tannins provide polished support.                      Kerin O’Keefe ",,Vigne Chigi 2018 Casavecchia (Terre del Volturno),$25, Southern Italy,89,Terre del Volturno,,Not rated yet [Add Your Review],"Casavecchia, Italian Red",2018,Vigne Chigi
483,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically grown Nero d'Avola, this offers aromas of black-skinned berry and Mediterranean scrub. The straightforward, accessible palate shows black cherry, star anise and a hint of clove alongside smooth tannins. Enjoy soon.                      Kerin O’Keefe ",Senia,Cortese 2017 Senia Nero d'Avola (Sicilia),$25, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Cortese
484,13%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made from organically grown Frappato grapes, this offers aromas of red berry and baking spice. The juicy palate shows strawberry, sour cherry and white pepper alongside polished tannins. Enjoy soon.                      Kerin O’Keefe ",,Feudo di Santa Tresa 2018 Frappato (Terre Siciliane),$14, Sicily & Sardinia,88,Terre Siciliane,,Not rated yet [Add Your Review],"Frappato, Italian Red",2018,Feudo di Santa Tresa
485,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically grown Nero d'Avola, this opens with aromas of dark berry, graphite and baking spice. The dense palate offers black-cherry jam, tobacco and clove set against round tannins. Drink soon.                      Kerin O’Keefe ",,Fina 2017 Nero d'Avola (Sicilia),$16, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Fina
486,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      This bright Nero d'Avola offers juicy red berry, Mediterranean brush and black pepper that carry over to the savory palate alongside smooth tannins. It's made to be enjoyed young so drink soon.                      Kerin O’Keefe ",Costadune,MandraRossa 2018 Costadune Nero d'Avola (Sicilia),$15, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,MandraRossa
487,14%,"Taurasi, Southern Italy, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of French oak, tobacco and violet mingle with whiffs of mature black-skinned fruit. On the rather evolved palate, plushy tannins accompany raspberry jam and hints of vanilla. Drink sooner rather than later.                      Kerin O’Keefe ",Ellenico,Antica Masseria del Sigillo 2011 Ellenico  (Taurasi),$33, Southern Italy,88,Taurasi,,Not rated yet [Add Your Review],"Aglianico, Italian Red",2011,Antica Masseria del Sigillo
488,14.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made entirely with Nero d'Avola, this opens with aromas of ripe black plum, cedar and cooking spice. The straightforward palate offers blueberry jam, white pepper and a dollop of vanilla alongside round tannins. Enjoy soon.                      Kerin O’Keefe ",,Morgante 2016 Nero d'Avola (Sicilia),$18, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Morgante
489,14%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      This Nero d'Avola opens with aromas of ripe black-skinned fruit and exotic spice. The straightforward palate offers dried black cherry and vanilla alongside forward tannins. Drink soon.                      Kerin O’Keefe ",Riserva,Nero Oro 2016 Riserva Nero d'Avola (Terre Siciliane),$17, Sicily & Sardinia,88,Terre Siciliane,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Nero Oro
490,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made entirely with Nero d'Avola, this offers aromas of ripe black-skinned berry, scorched earth and a whiff of cinnamon. Reflecting the nose, the straightforward palate offers dried black cherry, baking spice and vanilla alongside smooth tannins. Drink soon.                      Kerin O’Keefe ",,Tenuta Bastonaca 2018 Nero d'Avola (Sicilia),$22, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Tenuta Bastonaca
491,14.5%,"St. Helena, Napa, California, US",750 ml,Red, US,3/1/2020,"
                      Dried plum, cherry and raisin cake give this full-bodied wine an enduring richness and intensity around soft, firm tannin and oak.                      Virginie Boone ",Holystone Vineyard,Benessere 2016 Holystone Vineyard Aglianico (St. Helena),$60, California,87, Napa,St. Helena,Not rated yet [Add Your Review],"Aglianico, Italian Red",2016,Benessere
492,12.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      This Frappato has aromas of candied berry and white pepper. The aromas carry over to the light-bodied palate along with soft tannins. Drink soon.                      Kerin O’Keefe ",,Tenuta Bastonaca 2017 Frappato (Terre Siciliane),$22, Sicily & Sardinia,87,Terre Siciliane,,Not rated yet [Add Your Review],"Frappato, Italian Red",2017,Tenuta Bastonaca
493,12%,"Eloro, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Red berry, vineyard dust and a whiff of carob shape the nose. On the enjoyable palate, orange zest and saline accompany blueberry jam and lemon thyme alongside tangy acidity.                      Kerin O’Keefe ",Rosato EOS,Curto 2018 Rosato EOS Nero d'Avola (Eloro),$13, Sicily & Sardinia,87,Eloro,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Curto
494,13.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically grown Nero d'Avola, this opens with aromas of roasted coffee bean, toasted oak and ripe dark-skinned berry. The assertive palate offers blackberry jam, mocha and toasted oak alongside close-grained tannins.                      Kerin O’Keefe ",Avulisi,Feudo di Santa Tresa 2016 Avulisi Nero d'Avola (Terre Siciliane),$30, Sicily & Sardinia,87,Terre Siciliane,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Feudo di Santa Tresa
495,12.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically grown Nero d'Avola grapes, this has aromas of dark-skinned berry, Mediterranean brush and baking spice. The easygoing, light-bodied palate offers blackberry jam, star anise and a touch of white pepper alongside smooth tannins. Drink soon.                      Kerin O’Keefe ",Luce di Luna,Gorghi Tondi 2018 Luce di Luna Nero d'Avola (Sicilia),$14, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Gorghi Tondi
496,13%,"Templeton Gap District, Central Coast, California, US",750 ml,Red, US,3/1/2020,"
                      Deep and dark black-fruit aromas pick up an earthy tone on the nose of this bottling, which also shows hints of prune, chocolate and grape seed. Sour fruits meet with cocoa on the palate.                      Matt Kettmann ",,Bethel Road 2016 Charbono (Templeton Gap District),$35, California,87, Central Coast,Templeton Gap District,Not rated yet [Add Your Review],"Charbono, Italian Red",2016,Bethel Road
497,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      Made with organically grown Nero d'Avola, this has aromas of ripe dark-skinned fruit and tilled soil. The mature palate offers blackberry extract, star anise and cocoa alongside smooth tannins. Drink soon.                      Kerin O’Keefe ",Lilium,Cantine Grasso 2017 Lilium Nero d'Avola (Sicilia),N/A, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Cantine Grasso
498,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2020,"
                      This Nero d'Avola has aromas suggesting dark-skinned fruit and baking spice. The round palate offers blackberry jam, vanilla and a hint of cooking spice alongside smooth tannins. Drink soon.                      Kerin O’Keefe ",Sette Aia,Cantine Grasso 2017 Sette Aia Nero d'Avola (Sicilia),N/A, Sicily & Sardinia,87,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Cantine Grasso
