,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
420,14.7%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      Tones of dark chocolate and rich black fruit give an intriguing personality to this full-bodied, moderately tannic wine. Cocoa notes melt on the palate as the flavors expand through a lingering finish.                      Jim Gordon ",Old Soul,Saracina 2018 Old Soul Red (Mendocino),$25, California,91, Mendocino County,Mendocino,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Saracina
421,15.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of mature dark-skinned fruit, sandalwood and tobacco emerge from the glass. The firm palate offers blackberry jam, mocha and licorice alongside polished tannins.                      Kerin O’Keefe ",Vigneti di Osan,Corteforte 2012 Vigneti di Osan  (Amarone della Valpolicella Classico),$109, Veneto,91,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2012,Corteforte
422,15.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of black-skinned berry, warm spice and scorched earth shape the nose. On the concentrated palate, firm tannins accompany flavors of blackberry jam, tobacco and ground clove. Drink through 2027.                      Kerin O’Keefe ",Cuslanus Riserva,Albino Armani 2015 Cuslanus Riserva  (Amarone della Valpolicella Classico),$60, Veneto,91,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Albino Armani
423,12.5%,"North Fork of Long Island, Long Island, New York, US",750 ml,Red, US,3/1/2021,"
                      This plush blend of Merlot, Petit Verdot and Cabernet Sauvignon offers dense tones of plum and blackberry accented by mentholated tobacco, moss and soy. The medium-bodied palate is etched in juicy black fruit flavors framed by suave tannins and bright acidity. A gentle herbal tone brings lift to an otherwise brooding wine.                      Alexander Peartree ",Musée,Bedell 2014 Musée Red (North Fork of Long Island),$125, New York,91, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],"Red Blends, Red Blends",2014,Bedell
424,12.8%,"North Fork of Long Island, Long Island, New York, US",750 ml,Red, US,3/1/2021,"
                      There's a spicy, peppery edge to the nose of this wine, giving focus to the tight core of bramble berries and currants that rides beneath. A blend of Merlot, Syrah, Cabernet Sauvignon and Petit Verdot, the palate is lithe yet energetic in feel, driven by equal measures of tart mixed berries, dried herbs and crushed black pepper. Crushed velvet tannins lend a seductive vibe, making this ready to be enjoyed in the near term.                      Alexander Peartree ",Taste,Bedell 2015 Taste Red (North Fork of Long Island),$70, New York,91, Long Island,North Fork of Long Island,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Bedell
425,16%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of French oak, blue flowers, coconut and cassis form the nose on this full-bodied red. The enveloping palate doles out raisin, fruitcake, vanilla and dark chocolate alongside fine-grained tannins. Drink through 2027.                      Kerin O’Keefe ",Le Origini Riserva,Bolla 2015 Le Origini Riserva  (Amarone della Valpolicella Classico),$65, Veneto,91,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Bolla
426,16%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Appealing aromas of black-skinned berries, pipe tobacco and cocoa emerge from the glass. The concentrated palate offers blackberry jam, licorice and clove alongside fine-grained tannins. Drink 2022–2029.                      Kerin O’Keefe ",Il Lussurioso,Buglioni 2016 Il Lussurioso  (Amarone della Valpolicella),$39, Veneto,91,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Buglioni
427,14.9%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,3/1/2021,"
                      This wine is a blend of 38% Syrah, 32% Cabernet Sauvignon and 30% Merlot. The aromas suggest notes of anise, dark cherry, plum and spice. Bountiful dark-fruit flavors follow, with the tannins giving a gentle squeeze. It gives the bounty of fruit and acid that 2018 offers.                      Sean P. Sullivan ",Vireo,Goose Ridge 2018 Vireo Red (Columbia Valley (WA)),$42, Washington,91, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Goose Ridge
428,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Black-skinned berries, violet, tobacco and a whiff of graphite lead the nose on this hearty red. The structured palate offers blackberry jam, star anise and vanilla alongside fine-grained tannins.                      Kerin O’Keefe ",,Zonin 2017  Amarone della Valpolicella,$50, Veneto,91,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Zonin
429,13.5%,"Maule Valley, Chile",750 ml,Red, Chile,3/1/2021,"
                      Aromas of cassis and raisin are backed by hints of forest floor, mulch and tree bark. This blend of 80% Carmenère and 20% Malbec from a rainy year is full bodied but less than precise. Earthy berry flavors expand with airing. Drink now.                      Michael Schachner ",Sucesor Red Limited Release,Casa Donoso 2016 Sucesor Red Limited Release Red (Maule Valley),$47,Maule Valley,91,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Casa Donoso
430,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      This opens with aromas of violet, underbrush and tobacco. The savory, balanced palate shows black cherry jam, star anise and clove alongside firm acidity and fine-grained tannins. Drink 2022–2029.                      Kerin O’Keefe ",Poggio a' Frati Riserva,Rocca di Castagnoli 2016 Poggio a' Frati Riserva  (Chianti Classico),$37, Tuscany,91,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Rocca di Castagnoli
431,14.5%,"Chile, Chile",750 ml,Red, Chile,3/1/2021,"
                      Aromas of tomato leaf, grilled beef, green herbs and spiced berry fruits are classic Chilean. On the palate, this blend feels condensed and rich. Savory blackberry and plum flavors are fully herbal, while it is smooth on the finish. Drink through 2026.                      Michael Schachner ",Edition Assemblage,Santa Carolina 2018 Edition Assemblage Red (Chile),$15,Chile,91,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Santa Carolina
432,14.8%,"Central Coast, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      This blend of Merlot, Petite Sirah, Malbec and Cabernet Sauvignon is a satisfying sipper for a fair price. Aromas of black cherry, dark cocoa, leather and charred beef lead into a creamy palate of espresso and roasted meat, bolstered by a cranberry sauce flavor and chalky tannins.                      Matt Kettmann ",Proprietary,Smith & Hook 2017 Proprietary Red (Central Coast),$25, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Smith & Hook
433,16%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This opens with aromas of violet, cooking spices and underbrush. The firm, brawny palate shows dried black cherry, star anise and black pepper alongside polished tannins. Drink through 2027.                      Kerin O’Keefe ",Riserva,Tenuta Santa Maria 2013 Riserva  (Amarone della Valpolicella Classico),$88, Veneto,91,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2013,Tenuta Santa Maria
434,13.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Blue flower, forest berry, new leather and underbrush aromas form the alluring nose. Smooth and juicy, the savory palate doles out ripe black cherry, plum, licorice and a hint of espresso alongside supple tannins. Drink through 2024.                      Kerin O’Keefe ",Brolio-Bettino,Barone Ricasoli 2017 Brolio-Bettino  (Chianti Classico),$27, Tuscany,91,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Barone Ricasoli
435,13.5%,"Italy, Italy Other, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of three vintages (2015, 2016, 2017) of amphora-aged Montepulciano d'Abruzzo, this red offers a raspy nose of blackberry and plum accented by base nose of gravel and herbs. It's plush, rounded and full on the palate, offering a mix of dried and fresh berry flavors propped up by bright acidity. A firm framing of tannins lends support, with taut fruit lingering on the finish. Enjoy in the near term.                      Alexander Peartree ",Amphora 15+16+17 Organic,Francesco Cirelli NV Amphora 15+16+17 Organic Red (Italy),$50, Italy Other,91,Italy,,Not rated yet [Add Your Review],"Red Blends, Red Blends",,Francesco Cirelli
436,15%,"Calabria, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Dense aromas of cigar box, cocoa nib, crushed black pepper and cinnamon carry the spice-driven nose of this blend of Magliocco, Gaglioppo, Nerello Cappuccio and Greco Nero. It's rich and enveloping on the palate, with a core of thick black plum framed by rigid tannins and integrated acidity. There's power and weight to it all, yet it's properly lifted, yielding a brooding yet balanced red blend.                      Alexander Peartree ",GB,Odoardi 2014 GB Red (Calabria),$45, Southern Italy,91,Calabria,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2014,Odoardi
437,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This opens with aromas recalling candied cherry, cooking spices and charred earth. The forward palate features blackberry jam, vanilla and fig alongside velvety tannins. Drink through 2026.                      Kerin O’Keefe ",Capitel de la Crosara,Montresor 2015 Capitel de la Crosara  (Amarone della Valpolicella),$53, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Montresor
438,14.4%,"North Coast, North Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Bold and packed with black-fruit flavors, this full-bodied wine supports ripe berries with moderate tannins and subtle oak spices of cedar and graphite. It's a well-rounded, mouthfilling wine that will please a lot of palates.                      Jim Gordon ",Raja Cuvée,Jigar 2015 Raja Cuvée Red (North Coast),$26, California,90, North Coast,North Coast,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Jigar
439,13.8%,"Wahluke Slope, Columbia Valley, Washington, US",750 ml,Red, US,3/1/2021,"
                      This is a unique blend of 60% Syrah and 40% Roussanne, released early and recommended drinking with a slight chill. The aromas intrigue, with notes of rhubarb, cherry and cinnamon. The flavors are soft and plump. It delights.                      Sean P. Sullivan ",60/40,Concentric Wine Project 2019 60/40 Red (Wahluke Slope),$24, Washington,90, Columbia Valley,Wahluke Slope,Not rated yet [Add Your Review],"Red Blends, Red Blends",2019,Concentric Wine Project
440,14.7%,"California, California Other, California, US",750 ml,Red, US,3/1/2021,"
                      Dark, smoky and husky, this full-bodied wine layers toasted oak, black pepper and meaty accents on a sturdy core of blackberry and black cherry. Moderate tannins give those powerful flavors good support.                      Jim Gordon ",,Banshee 2018 Red (California),$25, California,90, California Other,California,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Banshee
441,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Toasted oak, mocha and ripe dark-skinned fruit aromas lead the nose. The chewy, savory palate offers baked plum, vanilla and espresso alongside polished tannins. Drink through 2025.                      Kerin O’Keefe ",Cinque Stelle,Castellani Michele & Figli 2016 Cinque Stelle  (Amarone della Valpolicella),$89, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Castellani Michele & Figli
442,13.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Forest berries, blue flowers and crushed mint are behind the pretty nose. Bright and savory, the linear palate offers crushed cherry, orange peel and star anise alongside taut, fine-grained tannins. Best through 2023.                      Kerin O’Keefe ",Riserva,Castellare 2017 Riserva  (Chianti Classico),N/A, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Castellare
443,13%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Underbrush, French oak, crushed mint and blue flower aromas come to the forefront. Reflecting the nose, the palate shows its oak influence, offering coconut, espresso and vanilla alongside pomegranate and sour cherry. Fine-grained tannins provide the framework. Drink 2022–2027.                      Kerin O’Keefe ",Le Bolle Gran Selezione,Castello Vicchiomaggio 2016 Le Bolle Gran Selezione  (Chianti Classico),$85, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Castello Vicchiomaggio
444,13.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas recalling French oak, camphor and dark spice form the subtle nose. Taut and linear, the palate features dried cherry, star anise and espresso alongside fine-grained tannins. Drink through 2026.                      Kerin O’Keefe ",Valore di Famiglia Gran Selezione,Cecchi 2016 Valore di Famiglia Gran Selezione  (Chianti Classico),$50, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Cecchi
445,14.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Crushed berry, botanical herb and baking spice aromas mingle with a whiff of sunbaked earth. The medium-bodied, savory palate offers ripe Marasca cherry, licorice and coffee bean alongside fine-grained tannins. Drink through 2024.                      Kerin O’Keefe ",Famiglia Zingarelli Riserva,Rocca delle Macìe 2017 Famiglia Zingarelli Riserva  (Chianti Classico),$26, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Rocca delle Macìe
446,13.5%,"America, US",750 ml,Red, US,3/1/2021,"
                      Look for the tiny e.9 on the label to make certain you have this most recent release, as all are different blends. This latest includes Syrah, Sangiovese, Montepulciano and 5% Evolution White. Soft and fruity, it's an easy-drinking, gulpable everyday red, with plum and berry fruit. Tart, lemony acidity carries it along, showcasing all the clean fruit.                      Paul Gregutt ",Evolution Big Time,Sokol Blosser NV Evolution Big Time Red (America),$15,America,90,,,Not rated yet [Add Your Review],"Red Blends, Red Blends",,Sokol Blosser
447,14.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      This has aromas of underbrush, truffle, blue flowers and French oak. Reflecting the nose, the tightly wound, full-bodied palate features coconut, vanilla and licorice that accent a black cherry core. Close-grained tannins provide the tight framework and leave an assertive, drying close. Drink 2023–2029.                      Kerin O’Keefe ",Strada del Sasso Gran Selezione,Tenuta di Arceno 2017 Strada del Sasso Gran Selezione  (Chianti Classico),$55, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Tenuta di Arceno
448,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This opens with aromas recalling candied cherry, cooking spices and charred earth. The forward palate features blackberry jam, vanilla and fig alongside velvety tannins. Drink through 2026.                      Kerin O’Keefe ",Capitel de la Crosara,Montresor 2015 Capitel de la Crosara  (Amarone della Valpolicella),$53, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Montresor
449,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Made with 95% Sangiovese and 5% Colorino, this has earthy aromas of blue flowers, truffle and new leather with a hint of game. The smooth, juicy palate features ripe Morello cherry, orange zest, star anise and a hint of mint alongside dusty tannins and bright acidity. Drink through 2024.                      Kerin O’Keefe ",Le Corti,Principe Corsini - Villa Le Corti 2016 Le Corti  (Chianti Classico),$20, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Principe Corsini - Villa Le Corti
450,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      This bold and bright old-vine field blend combines ripe black fruit with tart red-fruit flavors for a vibrant expression that's full bodied but stays lively through the finish.                      Jim Gordon ",Winter's Edge,Saracina 2018 Winter's Edge Red (Mendocino),$30, California,90, Mendocino County,Mendocino,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Saracina
451,14.5%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      This intriguing wine offers earthy, piney aromas and a ripe but silky palate packed with dark cherry and blackberry flavors that have good focus and depth. Petite Sirah and Merlot form the majority of the blend.                      Jim Gordon ",Artist's,Sketchbook 2018 Artist's Red (Mendocino County),$25, California,90, Mendocino County,Mendocino County,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Sketchbook
452,12.5%,"Lamezia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      This well-priced blend of Gaglioppo, Greco Nero and Magliocco is quite expressive on the nose in tones of ripe cherry and blueberry, with savory elements of mentholated herbs and black pepper spicing it up. The palate is plush and soft in delicious berry fruit, but well balanced by bright acidity and smooth tannins. A gentle cherry-skin note lends grip to the close, making this a delicious Calabrian red blend.                      Alexander Peartree ",,Statti 2018 Red (Lamezia),$13, Southern Italy,90,Lamezia,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Statti
453,14.6%,"Niagara-On-The-Lake, Ontario, Canada",750 ml,Red, Canada,3/1/2021,"
                      Black fruits highlight this blend of Cabernet Franc, Cabernet Sauvignon, Merlot, Petit Verdot and Tannat. The tannins are velvety smooth, and as the wine rolls across the finish it's streaked with notes of coffee and charred wood. It was aged in 30% new French oak for 19 months.                      Paul Gregutt ",,Stratus 2017 Red (Niagara-On-The-Lake),$49, Ontario,90,Niagara-On-The-Lake,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Stratus
454,15%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Dark-skinned fruit, baking spice and crushed violet aromas emerge from the glass. The savory palate features dried black cherry, licorice and tobacco alongside chewy tannins. Drink through 2027.                      Kerin O’Keefe ",,Vivaldi 2017  Amarone della Valpolicella Classico,N/A, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2017,Vivaldi
455,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,3/1/2021,"
                      Plum and raspberry aromas come with back notes of black olive and maduro tobacco. Strong acidity pushes a palate with grip and flavors of plum, currant and oak. Rubbing tannins make a long finish grabby. Drink through 2024.                      Michael Schachner ",Reserva,Eguren Ugarte 2014 Reserva  (Rioja),$22, Northern Spain,90,Rioja,,Not rated yet [Add Your Review],"Tempranillo-Graciano, Red Blends",2014,Eguren Ugarte
456,13.5%,"Tullum, Central Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of brandy-dipped blackberry and dark cherry meet warm spice tones on the nose of this Montepulciano. It's plush and rounded on the palate, showing ripe red-berry flavors held in check by fresh acidity and finely knit tannins. It's a supple expression of the variety, and will please those looking for a soft yet well-balanced red.                      Alexander Peartree ",Rosso,Feudo Antico 2016 Rosso Red (Tullum),$25, Central Italy,90,Tullum,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Feudo Antico
457,15.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas recalling mature dark-skinned fruit, tobacco and a balsamic note of camphor emerge from the glass. The chewy, brawny palate offers black currant jam, vanilla and licorice alongside firm tannins. Drink through 2028.                      Kerin O’Keefe ",,Domìni Veneti 2015  Amarone della Valpolicella Classico,$20, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Domìni Veneti
458,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      Made predominantly with Nero d'Avola, Petit Verdot and Syrah, this red has aromas of French oak, eucalyptus, warm spice and blue flower. The medium-bodied palate is both concentrated yet lifted, offering sour cherry, nutmeg and star anise alongside assertive, close-grained tannins that leave a mouthdrying close.                      Kerin O’Keefe ",Mille e una Notte,Donnafugata 2016 Mille e una Notte Red (Sicilia),$85, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Donnafugata
459,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of ripe dark-skinned fruit, cooking spices and underbrush emerge from the glass. The chewy, savory palate features baked plum, clove and black pepper alongside polished tannins.                      Kerin O’Keefe ",Punta 470,Ca' Rugate 2015 Punta 470  (Amarone della Valpolicella),$46, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Ca' Rugate
460,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This full-bodied red opens with aromas of baked plum, cooking spices and cedar. On the dense palate, velvety tannins envelope prune, espresso and cocoa. Drink through 2025.                      Kerin O’Keefe ",Colle Cristi,Castellani Michele & Figli 2016 Colle Cristi  (Amarone della Valpolicella),$62, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Castellani Michele & Figli
461,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of Sangiovese and 10% Merlot, this opens with aromas of violet, new leather, menthol and stewed prune. The aromas carry over to the fleshy palate along with notes of star anise alongside fine-grained tannins. Drink through 2024.                      Kerin O’Keefe ",La Prima Gran Selezione,Castello Vicchiomaggio 2016 La Prima Gran Selezione  (Chianti Classico),$48, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Castello Vicchiomaggio
462,15%,"Priorat, Catalonia, Spain",750 ml,Red, Spain,3/1/2021,"
                      Outright raisiny aromas cross the line from very ripe into overripe, while this feels fully saturated on the palate. Extracted cassis and blackberry flavors are at maximum plus on the ripeness meter, while this tastes rich and chocolaty on a hulking finish.                      Michael Schachner ",1194,Perinet 2016 1194 Red (Priorat),$140, Catalonia,90,Priorat,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Perinet
463,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      Red currants and strawberries flood the palate as this rich and broad-textured blend of Carignan, Merlot and Zinfandel fills the mouth with supple ripeness. It's rounded and welcoming and plenty fruity.                      Jim Gordon ",Domo,Markus Wine Co 2018 Domo Red (Lodi),$39, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Markus Wine Co
464,15.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Leather, baked plum and truffle aromas emerge from the glass. The savory, brawny palate offers black cherry jam, tobacco and star anise alongside polished tannins. Drink through 2026.                      Kerin O’Keefe ",,Albino Armani 2016  Amarone della Valpolicella Classico,$50, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Albino Armani
465,14%,"Calabria, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of 60% Greco Nero and 40% Magliocco, this tangy red offers a tense cranberry flavor alongside savory, resinous herbs. Finely knit tannins lend a delicate frame, with bright acidity and a crushed granite quality lifting it all up. It's energetic and lively, ending on a lingering cherry skin tone.                      Alexander Peartree ",Terra,Benvenuto 2018 Terra Red (Calabria),N/A, Southern Italy,90,Calabria,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Benvenuto
466,16.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Mature black-skinned berry, coconut and tobacco aromas lead the nose. The brawny palate offers dried black cherry, star anise and espresso alongside tightly wound tannins.                      Kerin O’Keefe ",Riserva,Corteforte 2011 Riserva  (Amarone della Valpolicella Classico),$84, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2011,Corteforte
467,13%,"Cerasuolo di Vittoria, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      Savory and polished, this red offers aromas of eucalyptus, fennel seed and dark-skinned berry. The smooth, lithe palate doles out succulent Morello cherry, crushed raspberry and star anise set against graceful tannins and fresh acidity.                      Kerin O’Keefe ",Floramundi,Donnafugata 2018 Floramundi  (Cerasuolo di Vittoria),$30, Sicily & Sardinia,90,Cerasuolo di Vittoria,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Donnafugata
468,15%,"Priorat, Catalonia, Spain",750 ml,Red, Spain,3/1/2021,"
                      Outright raisiny aromas cross the line from very ripe into overripe, while this feels fully saturated on the palate. Extracted cassis and blackberry flavors are at maximum plus on the ripeness meter, while this tastes rich and chocolaty on a hulking finish.                      Michael Schachner ",1194,Perinet 2016 1194 Red (Priorat),$140, Catalonia,90,Priorat,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Perinet
469,15.5%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      Leather, baked plum and truffle aromas emerge from the glass. The savory, brawny palate offers black cherry jam, tobacco and star anise alongside polished tannins. Drink through 2026.                      Kerin O’Keefe ",,Albino Armani 2016  Amarone della Valpolicella Classico,$50, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Albino Armani
470,14%,"Calabria, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of 60% Greco Nero and 40% Magliocco, this tangy red offers a tense cranberry flavor alongside savory, resinous herbs. Finely knit tannins lend a delicate frame, with bright acidity and a crushed granite quality lifting it all up. It's energetic and lively, ending on a lingering cherry skin tone.                      Alexander Peartree ",Terra,Benvenuto 2018 Terra Red (Calabria),N/A, Southern Italy,90,Calabria,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Benvenuto
471,15.5%,"Amarone della Valpolicella, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This opens with aromas of forest floor, black-skinned berries and cooking spices. The solid palate features ripe blackberry, mocha and licorice alongside firm tannins. Drink though 2027.                      Kerin O’Keefe ",Santico,Santi 2015 Santico  (Amarone della Valpolicella),$49, Veneto,90,Amarone della Valpolicella,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2015,Santi
472,13%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of 90% Corinto Nero and 10% Nero d'Avola, this offers aromas of toasted nut, graphite, rose petal and new leather. On the enveloping palate, polished tannins accompany fleshy black cherry, hazelnut and baking spice. Drink through 2023.                      Kerin O’Keefe ",Nero Ossidiana,Tenuta di Castellaro 2016 Nero Ossidiana Red (Terre Siciliane),$48, Sicily & Sardinia,90,Terre Siciliane,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Tenuta di Castellaro
473,15%,"Amarone della Valpolicella Classico, Veneto, Italy",750 ml,Red, Italy,3/1/2021,"
                      This has a shy nose that eventually reveals whiffs of stewed prune, leather and tilled earth. The solid palate offers baked plum, candied raisin and a dollop of vanilla alongside polished, rather relaxed tannins before a bitter almond finish. Drink through 2026.                      Kerin O’Keefe ",,Tommasi 2016  Amarone della Valpolicella Classico,$65, Veneto,90,Amarone della Valpolicella Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Tommasi
474,13.5%,"Cerasuolo di Vittoria Classico, Sicily & Sardinia, Italy",750 ml,Red, Italy,3/1/2021,"
                      A blend of 60% Nero d'Avola and 40% Frappato, this red offers aromas of graphite, Mediterranean scrub and eucalyptus. On the elegantly structured palate, lithe, fine-grained tannins accompany juicy Marasca cherry, star anise and a hint of coffee bean.                      Kerin O’Keefe ",,Valle dell'Acate 2018  Cerasuolo di Vittoria Classico,$29, Sicily & Sardinia,90,Cerasuolo di Vittoria Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2018,Valle dell'Acate
475,14.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,3/1/2021,"
                      Balsamic scents of camphor mix with leather, underbrush and French oak aromas. On the palate, notes of roasted coffee bean, salt and star anise accent a core of dried cherry. Assertive, drying tannins leave a lean, astringent finish.                      Kerin O’Keefe ",Monna Lisa Gran Selezione,Vignamaggio 2016 Monna Lisa Gran Selezione  (Chianti Classico),$55, Tuscany,90,Chianti Classico,,Not rated yet [Add Your Review],"Red Blends, Red Blends",2016,Vignamaggio
