,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
155,15.1%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      Tempting mint and cinnamon aromas lead to rich, ripe blackberry and raspberry flavors that are wrapped in firm tannins. This absolutely flavor-packed wine from a truly outstanding Zin maker will reward cellaring. Best from 2025.                      Jim Gordon ",D'Agostini Bros. Old Vine,Easton 2017 D'Agostini Bros. Old Vine Zinfandel (Shenandoah Valley (CA)),$35, California,94, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Zinfandel,2017,Easton
156,14.5%,,750 ml,Red,,12/31/2020,"
                      Meaty, black-pepper aromas and broad, concentrated wild-berry flavors are framed by a firm structure of tannins and good acidity in this brawny but well behaved wine. It's full bodied, nicely balanced on a big scale, and shows great depth.                      Jim Gordon ",Variety,Easton 2017 E Zinfandel (Fiddletown),$30,,94,,,Not rated yet [Add Your Review],,2017,
157,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      The producer's marquee wine and a nod to its long-standing ties to farming, this is fresh and earthy in notes of crushed rock, slate, dried herb and black pepper. The fruit is layered and sumptuous in flavors of raspberry and black cherry, while supple tannins and a hint of toasted oak provide framing.                      Virginie Boone ",Black Chicken,Robert Biale 2018 Black Chicken Zinfandel (Napa Valley),$50, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
158,14.5%,"Carneros, Napa-Sonoma, California, US",750 ml,Red, US,12/31/2020,"
                      One of the few and oldest vineyards planted to the variety in Carneros, this wine opens in sharp, tangy cherry and strawberry flavors dusted with baking spice. Bright acidity turns up at every level, though the wine still maintains plenty of full-bodied power, concentration and a creamy texture. A finishing touch of citrus underscores its lively nature.                      Virginie Boone ",Valsecchi Vineyard,Robert Biale 2018 Valsecchi Vineyard Zinfandel (Carneros),$58, California,94, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
159,15.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      This complex, well-spiced but also well-balanced wine starts with subtle oak nuances of cinnamon, toast and nutmeg, then reveals a core of rich, ripe black fruits and a mouthfilling texture buoyed by a touch of grippy tannin.                      Jim Gordon ",Old Vine Di Stasio Vineyard,Andis 2018 Old Vine Di Stasio Vineyard Zinfandel (Sierra Foothills),$40, California,94, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Zinfandel,2018,Andis
160,14.8%,"St. Helena, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      Brawny and thick in notes of blackberry, dark cherry and cola, this wine comes from a 40-acre site of head-trained vines at the northern edge of St. Helena. A plush, opulent texture supports the powerful fruit, finishing on teases of nutmeg and black pepper.                      Virginie Boone ",Varozza Vineyard,Robert Biale 2018 Varozza Vineyard Zinfandel (St. Helena),$55, California,94, Napa,St. Helena,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
161,15.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      Distinctive tones of salt, pepper and sage bring this full-bodied wine to life as they accent the ripe plum and blackberry flavors. Mild tannins and a superbroad texture make this wine something over which to linger, as it no doubt reflects the 19th-century vines from which it was made.                      Jim Gordon ",Old Vine Original Grandpère Vineyard,Andis 2018 Old Vine Original Grandpère Vineyard Zinfandel (Sierra Foothills),$45, California,93, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Zinfandel,2018,Andis
162,15.9%,"High Valley, Lake County, California, US",750 ml,Red, US,12/31/2020,"
                      Pure, delicious black-fruit flavors and a nicely firm texture make a great combination in this full-bodied, high-alcohol but well-balanced wine. Hints of mint and cedar accent the black-cherry and black-plum flavors while light tannins add a good bite to the texture.                      Jim Gordon ",,High Valley Vineyard 2018 Zinfandel (High Valley),$32, California,93, Lake County,High Valley,Not rated yet [Add Your Review],Zinfandel,2018,High Valley Vineyard
163,15.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      Absolutely gorgeous black-fruit flavors burst out of this deep, dark, full-bodied Primitivo. It is a supergenerous, ripe and lip-smacking expression. Blackberry and black-cherry flavors practically overwhelm the palate and linger on the finish.                      Jim Gordon ",Shake Ridge Ranch,Portalupi 2018 Shake Ridge Ranch Primitivo (Amador County),$40, California,93, Sierra Foothills,Amador County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2018,Portalupi
164,15%,"Rutherford, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      This is a captivatingly complex, inviting and interesting estate wine from the western edges of the appellation. It is a mix of white pepper, wild game, wild strawberry and raspberry. With texture and structure, it has a savory element of crushed rock and dust that lasts on the finish.                      Virginie Boone ",Perspective Estate,Tres Sabores 2017 Perspective Estate Zinfandel (Rutherford),N/A, California,93, Napa,Rutherford,Not rated yet [Add Your Review],Zinfandel,2017,Tres Sabores
165,13.9%,"Lake County, Lake County, California, US",750 ml,Red, US,12/31/2020,"
                      This full-bodied and nicely structured wine offers a mix of ripe blackberry and plum flavors, with light nuances of dried sage and aged beef. It's balanced, complex and distinctive.                      Jim Gordon ",High Elevation Collection,Shannon Ridge 2018 High Elevation Collection Zinfandel (Lake County),$23, California,92, Lake County,Lake County,Not rated yet [Add Your Review],Zinfandel,2018,Shannon Ridge
166,14.4%,"Calistoga, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      Thick, supple tannins wrap around lifted tones of strawberry and raspberry in this wine. From a site planted in 1924, it shows the successful partnership between producer, site and ideal vintage, finding balance and nuance that impress.                      Virginie Boone ",Falleri Vineyard,Robert Biale 2018 Falleri Vineyard Zinfandel (Calistoga),$58, California,92, Napa,Calistoga,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
167,14.5%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Pristine aromas of blackberry paste meet with white pepper and wet stone on the fresh nose of this bottling, which is one of the few Zinfandels from this county. Clean lines of boysenberry, fennel stalk and more pepper and stone consume the palate.                      Matt Kettmann ",Motel,The Hideaway 2018 Motel Zinfandel (Santa Barbara County),$50, California,92, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Zinfandel,2018,The Hideaway
168,14.4%,"Calistoga, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      Thick, supple tannins wrap around lifted tones of strawberry and raspberry in this wine. From a site planted in 1924, it shows the successful partnership between producer, site and ideal vintage, finding balance and nuance that impress.                      Virginie Boone ",Falleri Vineyard,Robert Biale 2018 Falleri Vineyard Zinfandel (Calistoga),$58, California,92, Napa,Calistoga,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
169,14.5%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Pristine aromas of blackberry paste meet with white pepper and wet stone on the fresh nose of this bottling, which is one of the few Zinfandels from this county. Clean lines of boysenberry, fennel stalk and more pepper and stone consume the palate.                      Matt Kettmann ",Motel,The Hideaway 2018 Motel Zinfandel (Santa Barbara County),$50, California,92, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Zinfandel,2018,The Hideaway
170,15%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      Opulent fruit flavors and a firm but velvety texture make this full-bodied wine big and bold. The baking-spice, grilled plum and blackberry-syrup flavors will make it a great after-dinner pour.                      Jim Gordon ",Shake Ridge Ranch,Portalupi 2018 Shake Ridge Ranch Zinfandel (Amador County),$40, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Portalupi
171,15.5%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      This well-balanced, layered and seamless wine offers tons of fresh blackberry and raspberry flavors wrapped in a bracing texture of fine-grained tannins. Good acidity and a great sense of focus add to its charms. Interestingly, it is made from 50% Zinfandel, 30% Primitivo (the Italian strain of Zinfandel), 10% Petite Sirah and 10% Barbera.                      Jim Gordon ",Painted Fields Old Vine,Andis 2018 Painted Fields Old Vine Zinfandel (Sierra Foothills),$25, California,92, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Zinfandel,2018,Andis
172,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Aromas of fresh berries and crushed rocks make for a tightly wound and focused nose in this bottling. Brisk blackberry-jam and light vanilla flavors converge on the palate, which is structurally impressive, wrapped in taut tannins and solid acidity.                      Matt Kettmann ",The Biker,Four Vines 2018 The Biker Zinfandel (Paso Robles),$18, California,92, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2018,Four Vines
173,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Aromas of dark berry, smoke, leather and crushed black rocks show on the nose of this bottling, which includes 9% Petite Sirah and 8% Counoise. A baked boysenberry flavor meets with dried fig and rock tones on the palate.                      Matt Kettmann ",Vortex,Peachy Canyon 2018 Vortex Zinfandel (Paso Robles),$44, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2018,Peachy Canyon
174,14.1%,"Dry Creek Valley, Sonoma, California, US",375 ml,Dessert, US,12/31/2020,"
                      With 11% residual sugar, this late-harvest wine spent eight months in oak, soaking in great flavors of baked plum, prune and Christmas ginger cake. With a punch of acidity it remains vibrant and complex within its viscous concentration and supple texture.                      Virginie Boone ",Lily Hill Vineyard Late Harvest,Dashe Cellars 2017 Lily Hill Vineyard Late Harvest Zinfandel (Dry Creek Valley),$30, California,91, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2017,Dashe Cellars
175,14.7%,"Lodi, Central Valley, California, US",750 ml,Red, US,12/31/2020,"
                      This spicy, generous wine does a nice job of blending the baking spice and maple notes of new barrels with jazzy raspberry and strawberry flavors. Full bodied and just moderately tannic, it has a big personality.                      Jim Gordon ",Epicenter Old Vine,Mettler Family Vineyards 2018 Epicenter Old Vine Zinfandel (Lodi),$25, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Mettler Family Vineyards
176,15%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Juicy aromas of black plum remain focused and intense on the nose of this bottling. The palate is more complex, carrying flavors of roasted blackberry, black pepper, elderberry and purple flowers.                      Matt Kettmann ",Bailey,Peachy Canyon 2018 Bailey Zinfandel (Adelaida District),$46, California,91, Central Coast,Adelaida District,Not rated yet [Add Your Review],Zinfandel,2018,Peachy Canyon
